sentence	polarity	positive	neutral	negative
小仆人睁大了一双蓝眼，很惊异的，微笑着对他说：“陛下！我只见你穿衣执节，你的皇冠呢？” 	 positive 	0.598444	0.24664664	0.15490942
少年王就攀折露台上野荆棘，摘了一枝，弯成一个圆圈，戴在自己头上。 	 neutral 	0.4774948	0.30812833	0.21437682
他说：“这就是我的皇冠。” 	 neutral 	0.4774948	0.30812833	0.21437682
他穿着这身衣服从卧室里出来，走到大殿上去，那儿早有许多贵族等候他了。 	 neutral 	0.4774948	0.30812833	0.21437682
贵族们就开起玩笑来，有的竟向他叫道：“陛下！人民等着皇帝去，你却要他们见一个乞丐”，别的也多恼怒了，大家说：“他简直羞辱吾国，愧为我主。” 	 negative 	0.423509	0.3976891	0.17880188
但他一字也不回答，只往前去，走下了云斑石的梯，过了紫铜门，就骑上马，向教堂驰去，小仆人在他身边跟着跑。 	 neutral 	0.4774948	0.30812833	0.21437682
人丛多笑了，并说：“骑马去的一定是皇上的滑稽家”，他们竟向他开起玩笑来。 	 negative 	0.423509	0.3976891	0.17880188
他勒住马，便说：“不，我就是皇上哩。” 	 neutral 	0.4774948	0.30812833	0.21437682
他又把三个梦讲给他们听。 	 negative 	0.423509	0.3976891	0.17880188
这时人群中就走出来一个人，很焦愁的走过来对他说：“陛下！穷人全靠富人活着呢， 	 negative 	0.423509	0.3976891	0.17880188
我们皆出于君之赐，食君之禄， 	 positive 	0.598444	0.24664664	0.15490942
固然替暴主效劳是很苦的，但无主可侍，其苦尤甚。 	 negative 	0.423509	0.3976891	0.17880188
 	 negative 	0.423509	0.3976891	0.17880188
我主不能向购物者谓‘勿买虚价之物’，向售物者谓‘勿售虚价欺人’， 	 negative 	0.423509	0.3976891	0.17880188
请速反皇宫，衣紫服而来！” 	 negative 	0.423509	0.3976891	0.17880188
 	 negative 	0.423509	0.3976891	0.17880188
少年王说：“富人同穷人不是兄弟吗？” 	 neutral 	0.4774948	0.30812833	0.21437682
那人答道：“哎！富的弟兄，只是应该二字。（应该因妒杀其弟亚伯——译者）” 	 negative 	0.423509	0.3976891	0.17880188
少年王满眼含着泪，在人群嘶嚷中驰过，那小仆人竟害怕得逃了。 	 negative 	0.423509	0.3976891	0.17880188
他才到教堂的大门，兵士们便把斧戟伸出来挡住去路，并说：“来做什么的？除皇上而外，任何人不许进来的。” 	 negative 	0.423509	0.3976891	0.17880188
他就露出怒容，对他们说：“我就是皇上，”他推开斧戟，便大步走了进去。 	 neutral 	0.4774948	0.30812833	0.21437682
教主见他穿着牧羊人的衣服，就很惊异地从宝座上站起来，走到他面前，对他说道：“孩子，这是皇上的衣服吗？我用什么王冠给你戴，用什么王节给你握呢？当然，今天是你应当快活的一天，但也不是乱闹的一天。” 	 neutral 	0.4774948	0.30812833	0.21437682
少年王说道：“‘快乐’能穿‘忧愁’穿过的衣服吗？” 	 neutral 	0.4774948	0.30812833	0.21437682
又对他讲了那三个梦。 	 neutral 	0.4774948	0.30812833	0.21437682
主教听了；立刻皱起眉头，对他说：“孩子，我是个老人，我在这暮年时期，我知道世间的恶事多得很。 	 negative 	0.423509	0.3976891	0.17880188
凶恶的盗匪出山来，把小孩子抢去卖给摩尔人。 	 negative 	0.423509	0.3976891	0.17880188
狮子躺着等路过客，扑骆驼， 	 neutral 	0.4774948	0.30812833	0.21437682
野熊把山间的稻一起连根拔了，狐狸又来咬山间的果树。 	 negative 	0.423509	0.3976891	0.17880188
海盗横行海上，烧焚渔船，掠夺渔网。 	 negative 	0.423509	0.3976891	0.17880188
盐地里，还有那麻疯人；住在破茅草房里，谁也不敢挨近他们。 	 negative 	0.423509	0.3976891	0.17880188
乞丐在城里徘徊，和狗类一起吃东西。 	 negative 	0.423509	0.3976891	0.17880188
你能使这些事没有吗？你能和麻疯人同床，和乞丐共坐吗？狮子能听你的命令吗？野熊能服从你吗？这不是创造悲苦的‘他’比你聪明得多吗？ 	 negative 	0.423509	0.3976891	0.17880188
我称赞的，不是你做这种事，我劝你回宫去，打开笑颜，穿上皇上穿的衣服，我就好替你加上金的皇冠，赐你真珠镶的朝饰。 	 positive 	0.598444	0.24664664	0.15490942
至于你的梦，别再想了。 	 neutral 	0.4774948	0.30812833	0.21437682
这世界的重负，一个人是担当不了的，这世界的烦恼，一个人是承受不了的。” 	 negative 	0.423509	0.3976891	0.17880188
少年王说道：“你在这房里说这种话吗？”说着，走过教主身边，爬上祭坛的阶梯，站在基督像前。 	 neutral 	0.4774948	0.30812833	0.21437682
他站在基督像前，左右手都拿着满金银的祭盒，装着黄酒的圣餐杯，装着圣油的樽。 	 neutral 	0.4774948	0.30812833	0.21437682
跪在基督像前，神坛上的蜡烛照得十分光亮，一缕青烟，直升上圆圆的屋顶。  	 positive 	0.598444	0.24664664	0.15490942
叩头祈祷，穿着华服的教士们就都走下祭坛来。 	 neutral 	0.4774948	0.30812833	0.21437682
突然街上传来一阵喧哗，许多贵族，头上插着羽毛，身边拖着刺刀，更拿着钢制的盾牌，一齐走了进来， 	 negative 	0.423509	0.3976891	0.17880188
叫着，“做梦的家伙在那儿？ 	 neutral 	0.4774948	0.30812833	0.21437682
穿得像乞丐儿的皇帝在那儿？羞辱我们国家的人在那儿？我们当然要杀了他才行，他没有资格统治我们。” 	 negative 	0.423509	0.3976891	0.17880188
少年王友叩头祷告，祷告完毕，才站起来，很忧愁地四看着他们。 	 negative 	0.423509	0.3976891	0.17880188
啊！花窗口射进了一线阳光，照在他身上，就成了一件金丝朝服，比定制的那件华服还好得多。  	 positive 	0.598444	0.24664664	0.15490942
枯木枝开了花，朵朵水仙比真珠还白。 	 neutral 	0.4774948	0.30812833	0.21437682
干枯的荆棘也开了花，朵朵玫瑰，比红玉还红。 	 positive 	0.598444	0.24664664	0.15490942
比珍珠还白的是那些水仙花朵，花杆也是光亮的银子。 	 positive 	0.598444	0.24664664	0.15490942
比红玉还红的是那些玫瑰，花叶也是金叶片片。 	 neutral 	0.4774948	0.30812833	0.21437682
他穿着皇服站在那儿，神坛的门开了，从供台上嵌的水晶边，射来一种神秘的怪光。 	 neutral 	0.4774948	0.30812833	0.21437682
他穿着皇服站在那儿，上帝的荣光照满各处，圣像在雕刻的壁龛里好像也在动了。 	 positive 	0.598444	0.24664664	0.15490942
他穿着皇服站在他们面前，风琴传出了音乐声，号手吹起号来，歌手也唱歌了。 	 neutral 	0.4774948	0.30812833	0.21437682
人民全体敬畏的跪下，贵族们连忙插好刺刀，行了臣服之礼；主教的脸也苍白了，手也战栗着。 	 negative 	0.423509	0.3976891	0.17880188
“比我所加的冕更伟大啊，”他说着就在他面前跪了下来。 	 positive 	0.598444	0.24664664	0.15490942
少年王这才从高高的祭坛上下来，从人群中走回家去。 	 neutral 	0.4774948	0.30812833	0.21437682
这时无人敢看他一眼，因为他的脸完全是一个天使的容貌。 	 positive 	0.598444	0.24664664	0.15490942
星孩（1921） 	 neutral 	0.4774948	0.30812833	0.21437682
从前有两个穷苦的樵夫，穿过大松林，回到他们家里去。 	 negative 	0.423509	0.3976891	0.17880188
这是冬天严寒的夜里。 	 negative 	0.423509	0.3976891	0.17880188
地面上和树枝上，雪积得厚厚的。他们经过得路上，两旁树枝，因为下霜，窸窸窣窣地作响。他们到了瀑布边，看那瀑布，兀的在空中挂着，因为已被冰王接过吻了。 	 neutral 	0.4774948	0.30812833	0.21437682
天气这般冷，便是鸟兽也动弹不得了。 	 negative 	0.423509	0.3976891	0.17880188
”呜！“狼嗥了。他的尾巴，卷进腿间，悄悄地穿着矮树林走。“这是怪可怕的天气。 	 negative 	0.423509	0.3976891	0.17880188
怎么政府不留心呢？“ 	 negative 	0.423509	0.3976891	0.17880188
“唯！唯！唯！”卢瑟的雀啼了。“老地快要死了！他们已经将她披上白色的殓衣哩。” 	 negative 	0.423509	0.3976891	0.17880188
“地球快要结婚了！这是他的新妆哩。”一群鸽子互相低声的说。 	 neutral 	0.4774948	0.30812833	0.21437682
他们的红脚爪，确是十分冻坏了，但是他们觉得对于这番局面，应当作浪漫的观察的。 	 negative 	0.423509	0.3976891	0.17880188
“胡说！“狼咆哮了。 	 negative 	0.423509	0.3976891	0.17880188
“我告诉你们：这都是政府的过失。要是你们不相信，我把你们吞下去了。“狼有十分切实的意志；他的好辩才，永不会失败的。 	 negative 	0.423509	0.3976891	0.17880188
“好呀！至于我呢，”啄木鸟说。他是个生就的哲学家。“我不高兴用微细的理论，解释事情。 	 positive 	0.598444	0.24664664	0.15490942
如果一件东西是这样，就算这样好了。现在呢，天气冷的可怕哩。“ 	 negative 	0.423509	0.3976891	0.17880188
天气冷的委实可怕。 	 negative 	0.423509	0.3976891	0.17880188
住在松树里边的小松鼠，鼻对鼻擦着取暖；兔在洞里蜷伏着不敢伸头探望； 	 negative 	0.423509	0.3976891	0.17880188
只有大角的猫头鹰，却逍遥自在，露出快活的样子。 	 positive 	0.598444	0.24664664	0.15490942
他们的羽毛，也冻得硬了，他们却不以为意；他们又滚着大而且黄的眼睛，穿过树林，互相叫唤道：“都咈脱！都咈脱！我们又何等快乐的天气啊！” 	 positive 	0.598444	0.24664664	0.15490942
两个樵夫，向前走去。手指被冷风吹得僵了。铁底的靴在雪上踏着。 	 negative 	0.423509	0.3976891	0.17880188
有一次，两双靴陷进雪堆里，拔出时白得和磨粉的磨夫一般。有一次，他们溜到又硬又滑的冰块上，肩上的柴松散了，他们须得收拾起来，从新束好。有一次，他们心想迷了路了，便老大害怕；因为他们晓得雪要虐待躺在他臂上的人。 	 negative 	0.423509	0.3976891	0.17880188
但他们全然托信那保证旅行中远远地望下去，瞧见他们村上的灯光。 	 neutral 	0.4774948	0.30812833	0.21437682
他们脱了险，了不得的快活，便高声的笑。那时候，他们看见地，宛然像一朵银花；月亮，宛然像一朵金花。 	 positive 	0.598444	0.24664664	0.15490942
他们笑过了，又发起愁来，因为记起他们的穷苦来了。一个说道；“我们有什么好高兴呢？你看生活只为了富人，不是为了我们这样的人！ 	 negative 	0.423509	0.3976891	0.17880188
我们还是冻死在林里，或是给野兽吃的好。” 	 neutral 	0.4774948	0.30812833	0.21437682
“真的，”他的同伴应着。“少数人得了许多，其余的却只得了一点儿。 	 negative 	0.423509	0.3976891	0.17880188
全世界布满了不平；除了忧愁，没一件分得平均哩。“ 	 negative 	0.423509	0.3976891	0.17880188
他们互相诉苦的时候，一楼奇怪的事情发生了。 	 negative 	0.423509	0.3976891	0.17880188
一颗极亮的美丽的星，从天上落来， 	 positive 	0.598444	0.24664664	0.15490942
他从天边溜下，经过别的星，他们诧异着，眼看他似乎直落在一颗柳树后面，离一个小羊棚没有多远。 	 negative 	0.423509	0.3976891	0.17880188
“什么！那边又一颗金子，等着去寻的什么人哩。”他们喊着，急急的跑过去，很切心得要得到金子。 	 negative 	0.423509	0.3976891	0.17880188
他们一个跑得快些，赶前穿过柳树，到了那边。看呵！果真有一件金子做的东西，躺在白雪上面。 	 positive 	0.598444	0.24664664	0.15490942
他便急急的走去，俯下身子，用手在上面一摸这是一件做得稀奇，镶着星粒的金色的大衣，重重叠叠的摺着。 	 neutral 	0.4774948	0.30812833	0.21437682
他喊着告诉他的同伴，他寻得从天上落下的宝贝了。待他的同伴过来，他们一同在雪中坐下，揭开大衣，想分得里面的金子。 	 neutral 	0.4774948	0.30812833	0.21437682
但是，唉啦！里面没有金没有银，也没有什么别的宝贝，只有一个小孩子赤身睡着。 	 negative 	0.423509	0.3976891	0.17880188
一个说道：“这真是绝望呵！我们总不会得着一点好运气。一个小孩，于人有什么好处呢？ 	 negative 	0.423509	0.3976891	0.17880188
让他躺在这里，我们走我们的路。你看我们是穷人，自己有小孩的，自己小孩的面包，不可给别人的呵。“ 	 neutral 	0.4774948	0.30812833	0.21437682
他的同伴答道：“不！将小孩弃在雪上，让他冻死，这是一桩恶事。我虽然和你一样的穷苦，也有几口靠我吃饭，橱里差不多已是空空；但我愿意带他回去，我的妻子，也愿意当心看他哩。“ 	 negative 	0.423509	0.3976891	0.17880188
他很小心的抱起小孩，用大衣裹了，遮着猛烈的冷风。他回到原路，望村庄走去；他的同伴，很嘲笑着他的愚笨和软心肠。 	 negative 	0.423509	0.3976891	0.17880188
他们走到村庄，他的同伴对他说：“你有了小孩子，把那件大衣给我，我们须得平分才好。” 	 neutral 	0.4774948	0.30812833	0.21437682
但他答道：“不！这件大衣，不是我的，也不是你的，只是小孩自己的呀！”他道了一声平安，便走到自己的家敲门了。 	 neutral 	0.4774948	0.30812833	0.21437682
他的妻子开了门，见丈夫平安回来，便用两手挽住他的头，和他接吻；把他肩上的柴束拿下来；把他靴子上面留着的雪刷去；又吩咐他进来。 	 neutral 	0.4774948	0.30812833	0.21437682
他对她说道：“我在树林里找得一件东西，带了给你，要你看管哩。”他站在门口，一动不动。 	 neutral 	0.4774948	0.30812833	0.21437682
“这是什么？”她喊着说， 	 neutral 	0.4774948	0.30812833	0.21437682
“给我看，我们屋里空空的，正需着许多东西哩。” 	 negative 	0.423509	0.3976891	0.17880188
他便打开大衣，给她一个睡着的小孩。 	 neutral 	0.4774948	0.30812833	0.21437682
”呀！好人！“她喃喃的说，“我们自己的小孩，还不够多吗？怎的再带一个来，坐我们的床旁？ 	 positive 	0.598444	0.24664664	0.15490942
谁知道他不带给我们恶运哩？ 	 negative 	0.423509	0.3976891	0.17880188
我们怎么看管他呢？“她刺刺不休的埋怨他。 	 negative 	0.423509	0.3976891	0.17880188
“不！但这是一个星孩。“他答说；他又告诉她，发见着小孩的奇怪情形。 	 neutral 	0.4774948	0.30812833	0.21437682
她总是不服，却嘲笑他，含怒的叫道：“我们自己的小孩，还缺少面包，怎么再养人家的小孩么？ 	 negative 	0.423509	0.3976891	0.17880188
谁照顾我们呢？ 	 negative 	0.423509	0.3976891	0.17880188
谁给我们食吃呢？” 	 neutral 	0.4774948	0.30812833	0.21437682
“不！上帝尚且照顾麻雀，喂养他们。”他答说。 	 positive 	0.598444	0.24664664	0.15490942
“麻雀可不是再冬天饿死的吗？”她问着，“眼前可不是冬天吗？” 	 negative 	0.423509	0.3976891	0.17880188
他没有回答，在门口呆立着。 	 negative 	0.423509	0.3976891	0.17880188
于是一阵冷风从林子吹进开着的门，使她发抖了，她便对他说道：“你还不把门关上吗？ 	 negative 	0.423509	0.3976891	0.17880188
冷风吹进来，好怕呀！” 	 negative 	0.423509	0.3976891	0.17880188
“屋子里有了一个硬心肠，难道冷风吹得进来吗？”他问着。 	 negative 	0.423509	0.3976891	0.17880188
那妇人没有回答，却向火炉偎近了些。 	 neutral 	0.4774948	0.30812833	0.21437682
停了一会，她转身对着他看，两眼淌着泪。 	 neutral 	0.4774948	0.30812833	0.21437682
他急急的跑进屋里，把小孩放在她怀里。她亲了个吻，放在一张小床里，和他们自己的小孩一同睡觉。 	 neutral 	0.4774948	0.30812833	0.21437682
到了天亮，樵夫拿起那件奇怪的金的大衣，放进一双大箱子里；他的妻，把圈着小孩头颈的一串琥珀，拿下来，也放进箱子里。 	 neutral 	0.4774948	0.30812833	0.21437682
从此星孩和樵夫的孩子们，同坐，同睡，同食，做他们的游伴。 	 positive 	0.598444	0.24664664	0.15490942
他的面貌，一年一年的美丽起来。村上的人，老大诧异：他们全是棕色的，黑发的，他却白嫩得同啄成的象牙一般。他的头发，宛如是一个蔷薇花圈； 	 negative 	0.423509	0.3976891	0.17880188
他的嘴唇，像两瓣红花；他的眼睛，像两株紫罗兰花，种在一片碧水当中；他的身子；像一株在没人割过草的田野上的水仙花。 	 neutral 	0.4774948	0.30812833	0.21437682
可是他的美丽，累害他了，因为他渐渐地变成骄傲，残暴，和自私。 	 negative 	0.423509	0.3976891	0.17880188
樵夫的孩子们，和村上别的孩子们，他都瞧不上眼，说他们全是出身低微，只有他高贵，是从天上一颗星生出来的。他自居大王的地位，叫他们做他的奴隶。 	 negative 	0.423509	0.3976891	0.17880188
他对于穷苦的人；和一切残废的人，丝毫不叫怜悯，专把石子掷他们，赶他们出去玩。因此，一般求食的人，到他们村上去过一次，便不敢再去了。 	 negative 	0.423509	0.3976891	0.17880188
总说一句：他是个十分美丽的人，却把一般残弱害病的，绝不放在眼里，还要百般嘲弄，取笑作乐。他自爱非当，夏天，风静时，他就躺在寺院里一口井的旁边，下望他的脸影，他见自己的美，喜的笑了。 	 negative 	0.423509	0.3976891	0.17880188
樵夫和他的妻子，时常教训他，说道：“我们待你、不像你待那些孤独穷苦的人。 	 neutral 	0.4774948	0.30812833	0.21437682
你为什么待一切须得怜悯的人这样凶呢？” 	 negative 	0.423509	0.3976891	0.17880188
老教士时常叫了他，想教他爱生物，便说道：“苍蝇是你的同胞， 	 neutral 	0.4774948	0.30812833	0.21437682
别伤害他。 	 negative 	0.423509	0.3976891	0.17880188
树林里飞来飞去的野鸟，各有各的自由， 	 neutral 	0.4774948	0.30812833	0.21437682
别捕捉他们取乐。 	 negative 	0.423509	0.3976891	0.17880188
蚯蚓和田鼠，是上帝造出来的，各有自己的地位： 	 neutral 	0.4774948	0.30812833	0.21437682
你是什么人，可以任意扰乱上帝的世界？ 	 negative 	0.423509	0.3976891	0.17880188
便是田野里的牛，也赞美上帝哩。” 	 positive 	0.598444	0.24664664	0.15490942
可是星孩不听他们的劝告，带怒带笑的走开，回到他同伴的所在，引导他们百般作恶。 	 negative 	0.423509	0.3976891	0.17880188
他们谁都听他的话；因为他长得美，跑步很快，还能够跳舞，吹笛，和弄乐。 	 positive 	0.598444	0.24664664	0.15490942
他走到那里，他们就跟到那里。他吩咐他们怎么做，他们便怎样做。 	 neutral 	0.4774948	0.30812833	0.21437682
他拿一枝芦草，刺进田鼠的眼睛，他们跟着大笑。他把石子，向一个害癫病的人掷去，他们也一齐大笑。 	 negative 	0.423509	0.3976891	0.17880188
无论什么事，他们都受他的指挥；他们的心肠，也变成同他一般硬了。 	 negative 	0.423509	0.3976891	0.17880188
一天，一个苦恼的乞妇，路过村上。 	 negative 	0.423509	0.3976891	0.17880188
二天，她的外衣，碎成百片，一条一条的挂在身上；她的雨足，为着走路太多，流出血来了；她的神色，很不自在； 	 negative 	0.423509	0.3976891	0.17880188
她倦极了，便在一株栗树下面，坐下休息。 	 neutral 	0.4774948	0.30812833	0.21437682
三天， 星孩看见她，便对同伴说道：“看呀！一个怪讨厌的乞妇，在那株美丽的绿叶树下坐着哩。 	 negative 	0.423509	0.3976891	0.17880188
来！赶她出去，她真丑陋，真讨厌呀！” 	 negative 	0.423509	0.3976891	0.17880188
他走到乞妇面前，拿石子掷她，又用恶语骂她。她的眼睛，充满着恐怖，直对他看。 	 negative 	0.423509	0.3976891	0.17880188
那时樵夫正在近旁砍树，看见星孩这般行为，便跑了过去，埋怨他道：“这苦恼的乞妇，有什么得罪你，你这样的侮弄她呢？” 	 negative 	0.423509	0.3976891	0.17880188
星孩顿时怒得脸颊发红，两脚跺着地说：“谁要你来责问我？ 	 negative 	0.423509	0.3976891	0.17880188
我不是你的儿子，用不着你来吩咐我！” 	 negative 	0.423509	0.3976891	0.17880188
“你说的不错。”樵夫答说；“但是从树林里把你抱来的时候，我怎样的怜悯你呀！” 	 positive 	0.598444	0.24664664	0.15490942
乞妇听得这些话，顿时大叫一声，晕倒地上， 	 negative 	0.423509	0.3976891	0.17880188
樵夫把她扶到家里；他的妻子，好生看着她。待她醒过来，他们已把茶饭，安排在她面前，并祝她平安用食。 	 positive 	0.598444	0.24664664	0.15490942
他不吃，也不喝，只问樵夫道：“你不会说那个小孩是从树林里拾来的吗？ 	 neutral 	0.4774948	0.30812833	0.21437682
这可是十年前的事吗？” 	 neutral 	0.4774948	0.30812833	0.21437682
樵夫答道：“是的，他是从树林里拾来的，这是十年前的事。” 	 neutral 	0.4774948	0.30812833	0.21437682
“你寻到他的时候，有什么标记呢？”她喊着， 	 neutral 	0.4774948	0.30812833	0.21437682
“他的头颈，不是圈的一串琥珀吗？ 	 neutral 	0.4774948	0.30812833	0.21437682
他不是裹的一件嵌星的金的大衣吗？” 	 neutral 	0.4774948	0.30812833	0.21437682
“确实！像你说的。”樵夫答说； 	 neutral 	0.4774948	0.30812833	0.21437682
把一件大衣，和一串琥珀，从箱子里拿出来，给乞妇看。 	 neutral 	0.4774948	0.30812833	0.21437682
她一见那些东西快活得哭了；她说到：“他是我的小孩哩！我在树林里失了他， 	 negative 	0.423509	0.3976891	0.17880188
叫他过来，我为找他几乎踏遍天下了！” 	 neutral 	0.4774948	0.30812833	0.21437682
于是，樵夫和他妻子，出去唤星孩，对他说道：“到家里去！你就好找得你的母亲，她在里边等候你哩！” 	 positive 	0.598444	0.24664664	0.15490942
他跑进去，又惊又喜。 	 positive 	0.598444	0.24664664	0.15490942
可是他一见了那妇人，便冷笑说道：“怎的？我的母亲在那里？ 	 neutral 	0.4774948	0.30812833	0.21437682
我这里不见什么人，只有一个讨厌的乞妇哩！” 	 negative 	0.423509	0.3976891	0.17880188
那妇人答道：“我是你的母亲呀！” 	 neutral 	0.4774948	0.30812833	0.21437682
“你疯了，”星孩便怒叫着； 	 negative 	0.423509	0.3976891	0.17880188
“我不是你的儿子，你只是一个乞妇，怪丑陋的！ 	 negative 	0.423509	0.3976891	0.17880188
快出去，别让我再看你这般丑陋的面孔呀！” 	 negative 	0.423509	0.3976891	0.17880188
乞妇喊起来，跪倒地上，将手伸到星孩面前，说道：“你确是我的儿子哩！我抱你在树林里走， 	 neutral 	0.4774948	0.30812833	0.21437682
一个强盗，把你抢去了。我一见你的面，便认识你。我还认识这些标记，一件金的大衣和一串琥珀哩！ 	 negative 	0.423509	0.3976891	0.17880188
快跟我去！我为了你，几乎踏遍天下了！ 	 positive 	0.598444	0.24664664	0.15490942
跟我去！我儿呀！我须得爱你哩！” 	 neutral 	0.4774948	0.30812833	0.21437682
可是星孩一动不动，把心里的门，紧紧关住。 	 neutral 	0.4774948	0.30812833	0.21437682
屋子里静悄悄的，只有乞妇的哭声。 	 negative 	0.423509	0.3976891	0.17880188
后来星孩开口了，带着尖刻的口气对她说：“便算你是我的母亲，你还是出去的好，别留在此地，出我的丑。因为照我想来，我是一颗星的儿子，不是一个乞妇的儿子！ 	 negative 	0.423509	0.3976891	0.17880188
快出去！别让我再见你的面。” 	 negative 	0.423509	0.3976891	0.17880188
她喊道：“啊呀！我儿，我出去之前，你肯和我接个吻吗？ 	 neutral 	0.4774948	0.30812833	0.21437682
我为了你受尽多少苦难啊！” 	 negative 	0.423509	0.3976891	0.17880188
“不！”星孩说；“你属实太丑陋些。我还是和毒蛇和蛤蟆接吻多好哩！” 	 negative 	0.423509	0.3976891	0.17880188
乞妇便起身走到树林里去，凄惨地哭着。星孩见她走了，从新快活起来，回到同伴的所在、和他们玩耍去了。 	 negative 	0.423509	0.3976891	0.17880188
可是他们见到他来，个个嘲笑着对他说道：“怎样？你毒蛇般丑陋，蛤蟆般讨厌呀！ 	 negative 	0.423509	0.3976891	0.17880188
走开，我们不愿意和你一起玩耍了。”说着把他赶出花园外边。 	 negative 	0.423509	0.3976891	0.17880188
星孩诧异地说道：“奇了！他们说什么话？ 	 neutral 	0.4774948	0.30812833	0.21437682
我且到井边照一照自己的影，我就看得出自己的美丽了！” 	 positive 	0.598444	0.24664664	0.15490942
他跑到井边，望井里看。呵！他的面孔，变成毒蛇的面孔了！他的身子，变成蛤蟆的身子了！ 	 negative 	0.423509	0.3976891	0.17880188
他摔倒草地上，放声大哭，自己说道；“呵，是了！这一定为着我的罪辜呀！ 	 negative 	0.423509	0.3976891	0.17880188
为着我拒绝我的母亲，又赶她出去。 	 negative 	0.423509	0.3976891	0.17880188
我定要全天下的寻她，寻不到决不休哩！” 	 neutral 	0.4774948	0.30812833	0.21437682
这个当儿，樵夫的顶小的女儿跑来，将手放在星孩的肩上，说道：“失掉美丽，有什么防事呢？ 	 neutral 	0.4774948	0.30812833	0.21437682
我们住在一起，我从不嘲笑你。” 	 neutral 	0.4774948	0.30812833	0.21437682
星孩道：“不！因为我得罪了我的母亲，所以受这般责罚。 	 negative 	0.423509	0.3976891	0.17880188
我必须出去，全天下走，直至寻得我的母亲，求她的赦免。” 	 negative 	0.423509	0.3976891	0.17880188
星孩急忙跑到树林里，喊母亲回来，可是没有回答。 	 negative 	0.423509	0.3976891	0.17880188
太阳落山去了，他便睡在草地上面。鸟兽因为记得他的凶恶，怕和他做伴，都飞开跑开了。他独自睡着，只有那些毒蛇，和蛤蟆，陪伴他。 	 negative 	0.423509	0.3976891	0.17880188
早晨起来，他从树林摘下几颗酸果，当作早膳。他穿树林走去，哭着喊着。 	 neutral 	0.4774948	0.30812833	0.21437682
他碰到了什么东西，总要问一声，可有看见他的母亲。 	 neutral 	0.4774948	0.30812833	0.21437682
他对田鼠说道：“你能钻进地下，告诉我我的母亲在哪里？” 	 neutral 	0.4774948	0.30812833	0.21437682
田鼠答道：“你把我的眼睛刺瞎了， 	 negative 	0.423509	0.3976891	0.17880188
我怎么看呢？” 	 neutral 	0.4774948	0.30812833	0.21437682
他对红雀说道：“你能飞过高大的树林，俯视全世界， 	 positive 	0.598444	0.24664664	0.15490942
告诉我，可有看见我的母亲吗？” 	 neutral 	0.4774948	0.30812833	0.21437682
红雀答道：“你把我的翅膀折坏了， 	 negative 	0.423509	0.3976891	0.17880188
我怎么飞呢？” 	 negative 	0.423509	0.3976891	0.17880188
他看见一只松鼠，独自停在树上，便问道：“我的母亲在哪里？” 	 neutral 	0.4774948	0.30812833	0.21437682
松鼠答道：“你杀死了我的母亲， 	 negative 	0.423509	0.3976891	0.17880188
现在想杀你的母亲吗？” 	 negative 	0.423509	0.3976891	0.17880188
星孩俯下头哭，求上帝的百姓，赦免他的罪；他往前一直走，寻觅那个乞妇。 	 negative 	0.423509	0.3976891	0.17880188
第三日，他穿出树林，到了平野。 	 neutral 	0.4774948	0.30812833	0.21437682
他经过村庄的时候，小孩们指着嘲笑他，拿石子掷他。他们雇了人，将他逐走，没一个怜悯他。 	 negative 	0.423509	0.3976891	0.17880188
他这样的周游世界，快要三年了，终于找不到他母亲的影子，听不到他母亲的声息。 	 negative 	0.423509	0.3976891	0.17880188
他有时似乎看见她在他前面走路，便放声叫喊，拼命跑去；尖锐的石子，把他脚底的血都刺出了；他还是赶不着她，路旁的人都不承认看见她的影子，也不承认看见和她相似的人，只将他的忧愁，供他们的戏弄。 	 negative 	0.423509	0.3976891	0.17880188
经过三年，他几乎游遍世界了。在这世界里，他从没找到爱和慈悲。可是这世界，依然是三年前他极骄傲的时候的世界。 	 neutral 	0.4774948	0.30812833	0.21437682
一天晚上，他来到城门外边。他虽然疲倦极了，却很想进去。 	 neutral 	0.4774948	0.30812833	0.21437682
门外的守兵，急忙拦住，厉声喝道：“你进去干什么勾当？” 	 neutral 	0.4774948	0.30812833	0.21437682
星孩答道：“我去找我的母亲！让我进去，她许在城里哩！” 	 neutral 	0.4774948	0.30812833	0.21437682
可是他们嘲弄他，不让他进去。一个黑胡子的守兵，放下手里的盾牌，说道：“老实说，要是你的母亲看见你，也许老大不快活，因为你比毒蛇或者蛤蟆更加丑陋了， 	 negative 	0.423509	0.3976891	0.17880188
走开！ 	 positive 	0.598444	0.24664664	0.15490942
     	 negative 	0.423509	0.3976891	0.17880188
你的母亲不在城里哩！” 	 neutral 	0.4774948	0.30812833	0.21437682
旁边一个守兵，手里拿一面黄旗的，问星孩道：“谁是你的母亲？你找她做甚。” 	 neutral 	0.4774948	0.30812833	0.21437682
星孩答道：“我的母亲，是一个乞妇；她的样儿，和我差不多的。我待得她太恶些，所以我必须进去，求她的赦免，要是她住在这城里呵！” 	 negative 	0.423509	0.3976891	0.17880188
可是他们不肯，又用枪头刺他。 	 negative 	0.423509	0.3976891	0.17880188
星孩正在回转身子，呜呜啼哭的当儿，来了一个戴盔披甲的人，甲上镶着金光，盔上伏着一只有翅膀的狮子，那人过来，问守兵们，方才要求进去的人是谁。 	 negative 	0.423509	0.3976891	0.17880188
