sentence	polarity	positive	neutral	negative
可是她始终没有从海里出来会过他，他在海里任何地方都找不到她，虽然他去海中的河里，在浪下的谷里，在被黑夜染成紫色的海里，在被黎明涂上灰色的海里到处找寻她，都不见她的踪迹。 	 negative 	0.1501622	0.34323427	0.50660354
第二年又过去了，年青的渔人孤单的坐在树条房子里的时候，他的灵魂晚上对他说：“喂！我用恶引诱过你，我又用善引诱过你，可是你的爱比我更强。 	 neutral 	0.28543296	0.4668489	0.2477181
所以我不再引诱你了，但是我求你允许我进到你心中去，那么我就可以像从前那样跟你成为一体了。” 	 neutral 	0.28543296	0.4668489	0.2477181
“你当然可以进来，”年青的渔人说，“因为你没有一颗心就在世界上飘流的那些日子里，你一定受了不少的苦了。” 	 negative 	0.1501622	0.34323427	0.50660354
“哎呀！”他的灵魂叫起来，“我找不到地方进去呢，你的心让爱缠得那么紧紧的。” 	 positive 	0.22095513	0.3493732	0.4296717
“可是我倒愿意我能够给你帮忙，”年青的渔人说。 	 positive 	0.22095513	0.3493732	0.4296717
他说话的时候，海中起了很大的一声哀叫，跟每逢人鱼族死去时人们听见的叫声完全一样。 	 negative 	0.1501622	0.34323427	0.50660354
年青的渔人跳起来，走出他的树条房子，跑到海滩去。 	 neutral 	0.28543296	0.4668489	0.2477181
黑色的浪涛急急地向岸上打来，载着一个比银子还要白的东西。 	 negative 	0.1501622	0.34323427	0.50660354
它跟浪头一样白，并且在海涛上面飘飘荡荡像一朵花似的。 	 positive 	0.22095513	0.3493732	0.4296717
浪头把它从浪涛中拿走，泡沫又把它从浪头上拿开，后来是海岸接受了它，于是年青的渔人便看见在他的脚下躺着小人鱼的身体。 	 neutral 	0.28543296	0.4668489	0.2477181
她躺在他的脚下死了。 	 negative 	0.1501622	0.34323427	0.50660354
他像一个被痛苦打击了的人似的哭着，扑倒在她身边，他吻着她那冰冷的红唇，抚弄着她头发上湿了的琥珀。 	 negative 	0.1501622	0.34323427	0.50660354
他扑倒在沙滩上，躺在她旁边，他哭得像一个因快乐而打颤的人，他用他两只褐色的手膀把她紧紧抱在怀里。 	 negative 	0.1501622	0.34323427	0.50660354
她的嘴唇已经冷了，可是他仍然吻着它们。 	 neutral 	0.28543296	0.4668489	0.2477181
她头发上的蜜是咸的，可是他仍然带着痛苦的快乐去尝它。 	 negative 	0.1501622	0.34323427	0.50660354
他吻着紧闭的眼皮，她眼边上挂着的浪沫还不及他的眼泪咸。 	 negative 	0.1501622	0.34323427	0.50660354
他对着死尸忏悔起来。 	 negative 	0.1501622	0.34323427	0.50660354
他把他的经历的苦酒倾倒在她的耳朵里。 	 negative 	0.1501622	0.34323427	0.50660354
他把她两只小小的手挽在他的颈项上，他用他的手指头去摸她那细细的咽喉管。 	 neutral 	0.28543296	0.4668489	0.2477181
他的快乐越来越苦，越苦了，他的痛苦里又充满了奇异的欢快。 	 negative 	0.1501622	0.34323427	0.50660354
黑色的海水愈来愈近，白色的泡沫像大麻疯病人似的呻吟着。 	 negative 	0.1501622	0.34323427	0.50660354
海水用它的泡沫的白爪来抓海岸。 	 negative 	0.1501622	0.34323427	0.50660354
从海王的官里又响起了那哀叫声，远远地在海上半人半鱼的海神们的号螺吹出嘶涩的声音来。 	 negative 	0.1501622	0.34323427	0.50660354
“快逃开，”他的灵魂说，“海水越来越逼近了，要是你还在这儿耽搁的话，它会弄死你的。 	 negative 	0.1501622	0.34323427	0.50660354
快逃开，我实在害怕，我知道因为你的爱太伟大了，你的心便拦住我不让我进去。 	 negative 	0.1501622	0.34323427	0.50660354
逃到一个安全的地方去。 	 negative 	0.1501622	0.34323427	0.50660354
你一定不会不给我一颗心就送我到另一个世界去吧？” 	 negative 	0.1501622	0.34323427	0.50660354
可是年青的渔人并没有听他灵魂的话，却只愿呼唤着小人鱼说：“爱比‘智慧’更好，比‘财富’更宝贵，比人间女儿们的脚更漂亮。 	 neutral 	0.28543296	0.4668489	0.2477181
火不能烧毁它，水不能淹没它。 	 negative 	0.1501622	0.34323427	0.50660354
我在黎明时唤你，你不来会我。 	 neutral 	0.28543296	0.4668489	0.2477181
月亮听见了你的名字，可你也没有理睬我。 	 negative 	0.1501622	0.34323427	0.50660354
因为我不该离开了你，我跑开了害了我自己。 	 negative 	0.1501622	0.34323427	0.50660354
可是你的爱永远跟我在一块儿，它永远是有力的，没有什么能够胜过它，虽然我看见过恶，我也看见过善。 	 positive 	0.22095513	0.3493732	0.4296717
现在你死了，我一定要跟你一块儿死。” 	 negative 	0.1501622	0.34323427	0.50660354
他的灵魂要求他走开，可是他不肯，他的爱太大了。 	 negative 	0.1501622	0.34323427	0.50660354
海水逐渐逼近，它要用它的浪盖住他，他知道他的死期就在目前时，他疯狂地吻着人鱼的冰冷的嘴唇，他身体里的那颗心碎了。 	 negative 	0.1501622	0.34323427	0.50660354
他的心因为充满了爱而破碎的时候，灵魂就找着一个入口进去了，它像以前一样地跟他成为一体了。 	 neutral 	0.28543296	0.4668489	0.2477181
海便用浪盖住了年青的渔人。 	 negative 	0.1501622	0.34323427	0.50660354
早晨牧师出去给海祝福，因为海骚动得厉害。 	 positive 	0.22095513	0.3493732	0.4296717
僧侣，乐手，拿蜡烛的，摇香炉的，还有一大堆人跟着他一块儿去。 	 neutral 	0.28543296	0.4668489	0.2477181
牧师到了海边的时候，他看见年青的渔人躺在浪头上淹死了，他的手膀里还抱着小人鱼的尸体。 	 negative 	0.1501622	0.34323427	0.50660354
他便皱起眉头退了回来，他画了一个十字架符号以后，就高声叫着说：“我不要祝福海，也不要祝福海里的任何东西。 	 negative 	0.1501622	0.34323427	0.50660354
人鱼族是该诅咒的，凡是跟人鱼族来往有关系的人都是该诅咒的。 	 negative 	0.1501622	0.34323427	0.50660354
至于他呢，他为了爱情的缘故背弃了上帝，所以现在抱着他那被上帝的裁判杀死了的情妇躺在这儿，拿开他的身体同他的情妇的身体，把它们埋在漂布地的角上，上面不要插什么标牌，也不要做什么记号，那样便没有一个人会知道他们的安息地方。 	 negative 	0.1501622	0.34323427	0.50660354
因为他们在生时是该诅咒的，他们死后也是该诅咒的。” 	 neutral 	0.28543296	0.4668489	0.2477181
人们照着他吩咐他们的去做了，漂布地的角上，没有长着一棵香草，他们就在那儿挖了一个深的坑，把死尸放进里面去。 	 negative 	0.1501622	0.34323427	0.50660354
第三年又过去了，在一个祭日，牧师走到礼拜堂去，他要使人们看见主的伤痛， 他要向他们述说上帝的愤怒。 	 neutral 	0.28543296	0.4668489	0.2477181
当他穿好了法衣，走进了礼拜堂，在祭坛前行礼的时候，他看见祭坛上放满了他从未见过的奇怪的鲜花。 	 positive 	0.22095513	0.3493732	0.4296717
这些花看起来是很奇怪的，并且有着异样的美，它们的美使他心乱，它们的气味在他的鼻孔里闻着很香。 	 positive 	0.22095513	0.3493732	0.4296717
他觉得很快乐，却不知道他为什么快乐。 	 negative 	0.1501622	0.34323427	0.50660354
他打开了圣龛，在里面的圣饼台前焚了香，把那美丽的圣饼拿给人们看，然后又将它在帐幔后面藏起来，他便开始对人们讲话，他想对他们述说上帝的愤怒。 	 neutral 	0.28543296	0.4668489	0.2477181
可是那些白花的美使他心乱，它们的气味在他的鼻孔里闻着很香，另一种话到他的嘴唇来了，他述说的不是上帝的愤怒，却是那个叫做“爱”的上帝。 	 positive 	0.22095513	0.3493732	0.4296717
为什么他这样说，他不知道。 	 negative 	0.1501622	0.34323427	0.50660354
牧师说完了他的话，人们就哭了，他回到圣器所里，眼中充满了泪水。 	 negative 	0.1501622	0.34323427	0.50660354
执事们进来，给他脱法衣，给他脱下了白麻布僧衣，解下腰带饰带 和圣带 。 	 neutral 	0.28543296	0.4668489	0.2477181
他站在那里就像在梦中似的。 	 neutral 	0.28543296	0.4668489	0.2477181
他们给他脱下了法衣以后，他望着他们说：“坛上放的是什么花，它们从哪儿来的？” 	 neutral 	0.28543296	0.4668489	0.2477181
他们回答他说：“我们说不出它们是什么花，不过它们是从漂布地的角上采来的。” 	 neutral 	0.28543296	0.4668489	0.2477181
牧师浑身发颤，他回到了自己的住处，开始祷告起来。 	 neutral 	0.28543296	0.4668489	0.2477181
早晨，天刚刚发亮，他便同僧侣，乐师，拿蜡烛的，摇香炉的，还有一大群人去到海边，祝福了海，以及海中的一切野东西。 	 positive 	0.22095513	0.3493732	0.4296717
他也祝福了牧畜神，和森林中跳舞的小东西，以及从树叶缝中偷偷张望的亮眼睛的东西。 	 positive 	0.22095513	0.3493732	0.4296717
在这上帝的世界中所有的东西他都给祝福了，人们充满了快乐和惊奇。 	 positive 	0.22095513	0.3493732	0.4296717
可是从此在漂布地的角上再也长不出任何一种鲜花来，那地方仍然成了从前那样的不毛之地。 	 negative 	0.1501622	0.34323427	0.50660354
人鱼们也不再像平日那样到这海湾里来，因为都到海中别的地方去了。 	 negative 	0.1501622	0.34323427	0.50660354
星孩(1948) 	 neutral 	0.28543296	0.4668489	0.2477181
从前有一天晚上有两个穷樵夫正穿过一个大松林走回家去。 	 neutral 	0.28543296	0.4668489	0.2477181
这是冬天，而且是一个非常寒冷的夜晚。 	 negative 	0.1501622	0.34323427	0.50660354
地上雪垫得很厚树枝上也是一样地积了雪。他们走过时，两旁的小树枝接连地被霜折断，山洪也正静静地悬在空中，因为她已经被冰王吻过了。 	 neutral 	0.28543296	0.4668489	0.2477181
这夜晚真是冷得厉害，连鸟和兽也不知道该怎样保护自己了。 	 negative 	0.1501622	0.34323427	0.50660354
狼夹着尾巴从矮林中一颠一跛地走出来，嗥道：“唔！真是很怪的天气。 	 negative 	0.1501622	0.34323427	0.50660354
为什么政府不注意到呢？” 	 negative 	0.1501622	0.34323427	0.50660354
“啾！啾！”绿梅花雀叫道，“衰老的大地死了，人们用白寿衣把她收殓了。” 	 negative 	0.1501622	0.34323427	0.50660354
“大地要出嫁了，这是她的结婚礼服，”雉鸠互相私语。 	 neutral 	0.28543296	0.4668489	0.2477181
他们的小红脚冻伤得很厉害，可是他们觉得对这情景他们应当取一种带浪漫性的看法。 	 negative 	0.1501622	0.34323427	0.50660354
“胡说！”狼咆哮道 	 negative 	0.1501622	0.34323427	0.50660354
：“我告诉你们，这全是政府的错，要是你们不相信我的话，我就要吃掉你们。”狼有一副非常实际的头脑，他永远不难找出一个好的理由来。 	 negative 	0.1501622	0.34323427	0.50660354
“啊，至于我呢，”啄木鸟是一个天生的哲学家，他插嘴道：“我不喜欢原子论的解释。 	 negative 	0.1501622	0.34323427	0.50660354
一件事要是怎样的，它便是怎样的，现在天气太冷了。” 	 negative 	0.1501622	0.34323427	0.50660354
天气的确太冷。 	 negative 	0.1501622	0.34323427	0.50660354
住在高高杉树上的小松鼠们接连擦着彼此的鼻子取暖，兔子们在他们洞里卷曲着身子，不敢朝门外看一眼。 	 neutral 	0.28543296	0.4668489	0.2477181
唯一似乎喜欢这种天气的人就是大角鸱。 	 positive 	0.22095513	0.3493732	0.4296717
他们的羽毛被白霜冻得很硬，可是他们并不介意，他们骨轳轳地转动着他们又黄又大的眼睛，远远地互相呼唤着，声音响澈了树林：“吐毁特！吐伙！吐毁特！吐伙！天气多好啊！” 	 negative 	0.1501622	0.34323427	0.50660354
两个樵夫继续向前走着，一路上起劲地吹嘘他们的手指头，用他们笨重的铁钉靴子在雪块上乱踏。 	 negative 	0.1501622	0.34323427	0.50660354
有一次他们陷进一个雪坑里去，爬起来时，他们一身白得就像正在磨面时的磨面师；又有一次他们在坚硬光滑的冰（沼地上的水冻成了冰）上失了脚，他们的柴跌散了，他们不得不拾起来缚在一块儿；还有一次他们觉得已经迷了路，害怕得不得了，因为他们知道雪对待那些睡在她怀中的人素来是很残忍的。 	 negative 	0.1501622	0.34323427	0.50660354
不过他们信任那位守护着一切出门人的好圣马丁， 终于寻着原路走回来了，他们小心地下着脚步，后来到底走到了树林口，看见下面山谷里远远地闪着他们村子的灯光。 	 positive 	0.22095513	0.3493732	0.4296717
他们看见自己出了险，高兴得不得了，便大声笑起来，在他们眼里大地仿佛是一朵银花，月亮就像一朵金花似的。 	 positive 	0.22095513	0.3493732	0.4296717
然而他们笑过以后，就忧愁起来了，他们想起了自己的贫穷，于是一个人便对他同伴说：“我们为什么还要高兴呢，既然生活是为着有钱人，不是为着像我们这样的穷人的？ 	 negative 	0.1501622	0.34323427	0.50660354
我们还不如冻死在林子里，或者让野兽抓住我们来弄死。” 	 negative 	0.1501622	0.34323427	0.50660354
“真的，”他的伙伴答道，“有的人享受得很多，有的人享受得很少。 	 negative 	0.1501622	0.34323427	0.50660354
不平已经瓜分了世界，除了忧愁以外，没有一件东西是分配得平均的。” 	 negative 	0.1501622	0.34323427	0.50660354
可是他们正在互相悲欢他们的不幸时，一件奇怪的事情发生了。 	 negative 	0.1501622	0.34323427	0.50660354
从天上掉下一颗很亮、很美的星来。 	 positive 	0.22095513	0.3493732	0.4296717
它从别的星星旁边经过，溜下了天边，他们惊奇地望着它，他们觉得它好像落在小羊圈旁边约莫一箭之远的一丛柳树后面。 	 neutral 	0.28543296	0.4668489	0.2477181
“啊！哪个找到它就可以得着一坛金子！”他们齐声叫道，便跑起来，因为他们太想金子了。 	 positive 	0.22095513	0.3493732	0.4296717
一个樵夫比他的伙伴跑得快，他追过了那个人，从柳树丛中穿出去，到了柳树外面，看呀！白雪上面的确有一个金的东西。 	 positive 	0.22095513	0.3493732	0.4296717
他连忙跑过去，到它跟前，弯下身子，用两只手去摸它，这是一件精工绣着星星的金线大氅，叠成了许多折子。 	 neutral 	0.28543296	0.4668489	0.2477181
他大声对他的伙伴说他已经找到了从天上掉下来的宝物了，等他的伙伴走近，他们在雪中坐下来，打开大氅的折子，准备把金子拿来平分。 	 neutral 	0.28543296	0.4668489	0.2477181
可是啊呦！那里面没有金，也没有银，的确，连任何宝物都没有，只有一个睡着的婴孩。 	 negative 	0.1501622	0.34323427	0.50660354
他们中间的一个人便说：“我们的希望就只得着这个苦痛的收场，我们的运气实在不好，一个小孩对男人有什么好处呢？ 	 negative 	0.1501622	0.34323427	0.50660354
我们还是把他丢在这儿，走我们的路吧。你我都是穷人，又还有我们自己的孩子，我们不应当把我们孩子的饮食分给别人。” 	 negative 	0.1501622	0.34323427	0.50660354
可是另一个人却回答道：“不，把这小孩丢在这儿，让他冻死在雪里，那会是一件坏事，虽然我跟你一样穷，还要养活好几口人，锅子里又没有什么东西，可是我要把他带回家去，我妻子会照应他的。” 	 negative 	0.1501622	0.34323427	0.50660354
他很慈爱地抱起小孩来，用那件大氅裹住小孩身子，免得小孩受寒，随后便走下山回到村子里去，他的傻气和他的软心肠使他的伙伴非常惊奇。 	 positive 	0.22095513	0.3493732	0.4296717
他们到了村子里，他伙伴便对他说：“你得了小孩，那么把大氅给我吧，我们应当平分的。” 	 neutral 	0.28543296	0.4668489	0.2477181
可是他回答：“不，因为大氅既不是我的，也不是你的，却是小孩一个人的，”他便跟他的朋友告了别，走到他自己家里去了。他敲着门。 	 neutral 	0.28543296	0.4668489	0.2477181
他妻子开了门，看见丈夫平安回来了，她搂着他颈项亲了吻，又把他背上的柴放下来，还刷去他靴子上的雪，然后要他进屋去。 	 neutral 	0.28543296	0.4668489	0.2477181
可是他对她说：“我在林子里找着一个东西，我把它带了回来要你照应，”他站在门外不进来。 	 neutral 	0.28543296	0.4668489	0.2477181
“是什么呢？”她大声问。 	 neutral 	0.28543296	0.4668489	0.2477181
“快拿给我看，我们家里空空的，我们正需要很多的东西。” 	 neutral 	0.28543296	0.4668489	0.2477181
他拉开大氅，把睡着的小孩给她看了。 	 neutral 	0.28543296	0.4668489	0.2477181
“啊哟，丈夫啊！”她喃喃地说，“难道我们自己的小孩不够多，你还得带一个‘换来的孩子’ 到我们家里来吗？ 	 negative 	0.1501622	0.34323427	0.50660354
谁知道他不会给我们招来厄运呢？ 	 negative 	0.1501622	0.34323427	0.50660354
并且我们又用什么来养他呢？”她对他生气了。 	 negative 	0.1501622	0.34323427	0.50660354
“可是这是一个星孩啊；”他答道；他便把他怎样奇怪地找着那小孩的经过对她讲了。 	 neutral 	0.28543296	0.4668489	0.2477181
可是她还不肯息怒，她却挖苦他，生气地讲话，并且嚷着：“我们自己的小孩都吃不饱，难道还要养别人的小孩吗？ 	 negative 	0.1501622	0.34323427	0.50660354
谁来照应我们呢？ 	 neutral 	0.28543296	0.4668489	0.2477181
谁又来给我们饮食吃呢？” 	 neutral 	0.28543296	0.4668489	0.2477181
“不要这样，上帝连麻雀也要照应的，上帝连它们也养，”他答道。 	 neutral 	0.28543296	0.4668489	0.2477181
“麻雀在冬天不是也常常饿死吗？”她问道。“现在不就是冬天？” 	 negative 	0.1501622	0.34323427	0.50660354
她丈夫并不回答，却站在门外不进来。 	 negative 	0.1501622	0.34323427	0.50660354
一股冷风从树林里吹进门内，她打了一个寒傈，颤抖起来。她就对他说：“你不把门关上吗？ 	 negative 	0.1501622	0.34323427	0.50660354
一股冷风吹进屋里来了，我冷啊。” 	 negative 	0.1501622	0.34323427	0.50660354
“吹进硬心肠人家里来的不永远是冷风吗？”他反问道。 	 negative 	0.1501622	0.34323427	0.50660354
妻子并不回答，却更靠近炉火了。 	 neutral 	0.28543296	0.4668489	0.2477181
过了一会，她掉过头去看他，她眼里充满了泪水。 	 negative 	0.1501622	0.34323427	0.50660354
他连忙走进来，把孩子放在她怀里。她吻着孩子，把他放到一张小床上去，他们自己最小的孩子就睡在那儿。 	 neutral 	0.28543296	0.4668489	0.2477181
第二天樵夫拿开那件珍奇的金大氅，放进一个大柜子去，他妻子也取下孩子颈项上戴的那串琥珀项链放进柜里。 	 neutral 	0.28543296	0.4668489	0.2477181
星孩便跟樵夫的孩子们一块儿养育着，在同一张食桌上吃饭，和他们在一处嬉玩。 	 positive 	0.22095513	0.3493732	0.4296717
他一年比一年地长得更好看，村子里所有的人都非常惊奇：怎么大家都是黑色皮肤，黑头发，单单他一个人又白又娇嫩，跟锯开的象牙一样，他的卷发又像水仙花环。 	 positive 	0.22095513	0.3493732	0.4296717
他的嘴唇像红色花瓣，他的眼睛像清水河畔的紫罗兰，他的身体像没有被人割过的田地上的水仙。 	 neutral 	0.28543296	0.4668489	0.2477181
可是他的美貌却给他带了祸害来。 	 negative 	0.1501622	0.34323427	0.50660354
因为他长成骄傲，残酷而自私了。他看不起樵夫的儿女，也看不起村子里别的小孩，说他们出身微贱，而他自己却是很高贵的，从一颗星生出来的，他自命为他们的主子，称他们做他的用人。 	 negative 	0.1501622	0.34323427	0.50660354
他毫不怜惜穷人，对瞎子或别的有残疾的，有任何病苦的人，他没有丝毫的同情心，他反而向他们丢石头，把他们赶到大路上去，吩咐他们到别处去乞食，因此在他那个村子里除了无赖汉外，就没有人第二次来求赒济的。 	 negative 	0.1501622	0.34323427	0.50660354
的确他迷恋美，瞧不起孱弱和丑陋的人，拿他们开玩笑；他爱他自己，在夏天风静的时候，他会躺在牧师的果园的井旁边，望着水上映出的他自己的漂亮脸孔，并且因为他的美貌高兴得笑起来。 	 positive 	0.22095513	0.3493732	0.4296717
樵夫夫妇两人常常责备他，说：“我们并没有像你对待孤苦无助的人们那样地对待过你。 	 negative 	0.1501622	0.34323427	0.50660354
为什么你对一切需要怜悯的人总是这么残酷呢？” 	 negative 	0.1501622	0.34323427	0.50660354
老牧师常常找他去，想教会他爱一切生物，对他说：“苍蝇是你的弟兄。 	 positive 	0.22095513	0.3493732	0.4296717
你不要害它。 	 negative 	0.1501622	0.34323427	0.50660354
那些在林中里飞来飞去的野鸟有它们的自由。 	 neutral 	0.28543296	0.4668489	0.2477181
不要图你高兴就把它们捉来。 	 negative 	0.1501622	0.34323427	0.50660354
蛇蜥和鼹鼠都是上帝造的，各有各的地位。 	 neutral 	0.28543296	0.4668489	0.2477181
你是谁，怎么可以给上帝的世界带来痛苦呢？ 	 negative 	0.1501622	0.34323427	0.50660354
就连耕田的马牛也知道赞美上帝的。” 	 neutral 	0.28543296	0.4668489	0.2477181
可是星孩并不注意他们的话，却只做出不高兴和藐视的样子，走去找他那班同伙，又去领导他们。 	 negative 	0.1501622	0.34323427	0.50660354
他的同伴都服从他，因为他长得很美，而且脚步敏捷，会跳舞，会吹笛，会弄音乐。 	 positive 	0.22095513	0.3493732	0.4296717
不管星孩引他们到什么地方，他们都跟他去，不管星孩吩咐他们做什么事，他们都做。 	 neutral 	0.28543296	0.4668489	0.2477181
当他用一根尖的芦苇刺进鼹鼠的朦胧的眼睛时，他们都笑了，当他拿石子去打大麻疯病人时，他们也笑了。 	 negative 	0.1501622	0.34323427	0.50660354
在无论什么事情上他都统治着他们，他们的心肠也变得很硬了，就跟他的完全一样。 	 negative 	0.1501622	0.34323427	0.50660354
有一天一个穷苦的讨饭女人走进村子里来。 	 negative 	0.1501622	0.34323427	0.50660354
她一身衣服破烂不堪，她的脚被崎岖的道路弄得血淋淋的，她的情形十分悲惨。 	 negative 	0.1501622	0.34323427	0.50660354
她走乏了，坐在一株栗子树下休息。 	 negative 	0.1501622	0.34323427	0.50660354
可是星孩看见她，便对他同伴们说：“看啊！一个脏的讨饭女人坐在那棵好看的绿叶子树下面。 	 neutral 	0.28543296	0.4668489	0.2477181
来，我们把她赶走，她太丑太难看了。” 	 negative 	0.1501622	0.34323427	0.50660354
他便走近她，朝着她丢石子，嘲笑她，她带着惊恐的眼光看他，她目不转睛地望着他。 	 negative 	0.1501622	0.34323427	0.50660354
樵夫正在近旁一个草料场里砍木头，看见了星孩的行为，便跑过去责备他，对他说：“你实在是残忍，没有一点慈悲心，这个可怜的女人对你做了什么坏事情，你要这样待她呢？” 	 negative 	0.1501622	0.34323427	0.50660354
星孩气得一张脸通红，顿着脚说：“你是什么人，敢来问我的行动？ 	 neutral 	0.28543296	0.4668489	0.2477181
我不是你的儿子，不要听你的吩咐。” 	 negative 	0.1501622	0.34323427	0.50660354
“你说的是真话，”樵夫答道，“不过我在林子里找着你时，我对你也曾动过怜悯心的。” 	 positive 	0.22095513	0.3493732	0.4296717
女人听见这句话，大叫一声，就晕倒了。 	 negative 	0.1501622	0.34323427	0.50660354
樵夫把她抱进他家里去，让他妻子看护她，等她清醒过来后，他们又拿食物和饮料款待她。 	 neutral 	0.28543296	0.4668489	0.2477181
可是她不肯吃，也不肯喝，却只顾问樵夫：“你不是说这孩子是在林子里找着的吗？ 	 negative 	0.1501622	0.34323427	0.50660354
是不是在十年前的今天？” 	 neutral 	0.28543296	0.4668489	0.2477181
樵夫答道：“是，我是在林子里找着他的，就是在十年前的今天。” 	 neutral 	0.28543296	0.4668489	0.2477181
“你找着他的时候，他带得有什么信物吗？”她叫道。 	 neutral 	0.28543296	0.4668489	0.2477181
“颈项上不是有一串琥珀项链吗？ 	 neutral 	0.28543296	0.4668489	0.2477181
他身上不是包着一件绣着星星的金大氅吗？” 	 neutral 	0.28543296	0.4668489	0.2477181
“不错，”樵夫答道，“恰恰跟你所说的一样。” 	 positive 	0.22095513	0.3493732	0.4296717
他从柜子里拿出大氅和琥珀项链来，给她看。 	 neutral 	0.28543296	0.4668489	0.2477181
她看见它们，便高兴得哭起来，她说：“他正是我在林子里丢失的小儿子。 	 positive 	0.22095513	0.3493732	0.4296717
我求你快快叫他来，为了找寻他，我已经走遍全世界了。” 	 neutral 	0.28543296	0.4668489	0.2477181
樵夫和他妻子便走出去，唤了星孩来，对他说，“快进屋去，你会在那儿见到你母亲，她正在等你。” 	 neutral 	0.28543296	0.4668489	0.2477181
星孩充满了惊奇和狂喜地跑进屋去。 	 positive 	0.22095513	0.3493732	0.4296717
可是他看见她在那儿等他，便轻蔑地笑起来，说：“喂，我母亲在哪儿？这儿就只有这个下贱的讨饭女人。” 	 neutral 	0.28543296	0.4668489	0.2477181
女人回答他说：“我就是你的母亲。” 	 neutral 	0.28543296	0.4668489	0.2477181
“你明明疯了才说这种话，”星孩恼怒地嚷道。 	 negative 	0.1501622	0.34323427	0.50660354
“我不是你的儿子， 	 neutral 	0.28543296	0.4668489	0.2477181
因为你是个讨饭的，又丑，又穿一身破衣服。 	 negative 	0.1501622	0.34323427	0.50660354
你还是滚开吧，不要让我再看见你讨厌的脏脸。” 	 negative 	0.1501622	0.34323427	0.50660354
“不，你的确是我的小儿子，我在林子里生的，”她大声说，她便跪在地上，伸出两只手臂向着他。 	 neutral 	0.28543296	0.4668489	0.2477181
“强盗们把你从我身边偷走，丢在林子里让你死去，”她喃喃地说，“可是我一看见你，我就认得你，我也认得那信物：全线大氅和琥珀项链。 	 negative 	0.1501622	0.34323427	0.50660354
我求你跟我来，我为了找寻你，已经走遍全世界了。 	 neutral 	0.28543296	0.4668489	0.2477181
我的儿，你跟我来，因为我需要着你的爱啊。” 	 neutral 	0.28543296	0.4668489	0.2477181
可是星孩连动也不动一下，她的话一点也打动不了他的心，在这屋里除了那女人的痛苦的哭声外再听不见别的声音了。 	 negative 	0.1501622	0.34323427	0.50660354
最后他对她说话了，他的声音是残酷无情的： 	 negative 	0.1501622	0.34323427	0.50660354
倘使你真的是我母亲，那么你还是走得远远的，不到这儿来让我丢脸，倒好得多。因为我始终以为我是某一个星的孩子，没有想到我是像你刚才告诉我的那样，一个讨饭女人的小孩。 	 negative 	0.1501622	0.34323427	0.50660354
所以你还是走开吧，不要再给我看见你。” 	 negative 	0.1501622	0.34323427	0.50660354
“啊哟！我的儿，”她叫道，“那么我走之前你不肯亲吻我吗？ 	 neutral 	0.28543296	0.4668489	0.2477181
我为了找寻你不知吃了多少苦啊。” 	 negative 	0.1501622	0.34323427	0.50660354
“不，”星孩说：“你太难看了，我宁肯吻毒蛇，吻蟾蜍，都不要吻你。” 	 negative 	0.1501622	0.34323427	0.50660354
那女人便站起来，伤心地哭着走进树林里去了。星孩看见她走了，他非常高兴，就跑回他游伴那儿去，还想同他们一块儿玩。 	 negative 	0.1501622	0.34323427	0.50660354
可是他们看见他来了，大家都挖苦他，说，“看啊，你跟蟾蜍一样地难看，跟毒蛇一样地可恶。 	 negative 	0.1501622	0.34323427	0.50660354
你滚开，我们不许你跟我们一块儿玩。”他们把他赶出花园去了。 	 negative 	0.1501622	0.34323427	0.50660354
星孩皱着眉头自言自语：“他们对我讲的究竟是什么意思？ 	 negative 	0.1501622	0.34323427	0.50660354
我要到水井旁边去看看，它会告诉我，我是多么漂亮。” 	 positive 	0.22095513	0.3493732	0.4296717
他便走到水井旁边，往井里看去，啊！他的脸就跟蟾蜍的脸一样，他的身子就跟毒蛇的一样。 	 negative 	0.1501622	0.34323427	0.50660354
他扑倒在草上哭起来，他对自己说，“这一定是我的罪过给我招来的。 	 negative 	0.1501622	0.34323427	0.50660354
因为我不承认我母亲，赶走了她，对她又傲慢又残忍。 	 negative 	0.1501622	0.34323427	0.50660354
所以我要去，要走遍全世界去找她，不找着她，我不休息。” 	 neutral 	0.28543296	0.4668489	0.2477181
樵夫的小女儿却走到他身边来，她把她的手放在他肩上，对他说：“你失掉了你的美貌，那有什么关系？ 	 neutral 	0.28543296	0.4668489	0.2477181
请你留在我们这儿，我不会挖苦你。” 	 neutral 	0.28543296	0.4668489	0.2477181
他对她说：“不，我对待我母亲太残忍了，这灾难就是给我受的惩罚。 	 negative 	0.1501622	0.34323427	0.50660354
所以我应当走开，我应当走遍全世界，一直到我找着她，得到她饶恕的时候。” 	 neutral 	0.28543296	0.4668489	0.2477181
他便跑进树林里去，一路上唤着他的母亲，请她到他身边来，可是他听不见一声回应。 	 neutral 	0.28543296	0.4668489	0.2477181
他唤了她一个整天，到太阳下山时，他便躺下来，睡在树叶铺成的床上，鸟和兽看见他都逃开了，因为他们还不曾忘却他的残忍，除了蟾蜍和毒蛇，他身边没有别的生物，蟾蜍在守望着他，迟钝的毒蛇在他面前爬过。 	 negative 	0.1501622	0.34323427	0.50660354
早晨他起身来，从树上摘下几个苦果吃了，又伤心地哭着，穿过大树林往前走去。 	 negative 	0.1501622	0.34323427	0.50660354
